% Moku:Pro Data Logger
% Input 1, DC coupling, 1 MOhm impedance, 400 mVpp range
% Input 2, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 3, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 4, DC coupling, 1 MOhm impedance, 4 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode, trigger: Input 2, level: 0.000 V
% Output 1 (on) - Sine, 1.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, output termination 50 Ohm
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %, output termination 50 Ohm
% Output 3 (off) - Square, 80.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %, output termination 50 Ohm
% Output 4 (off) - Pulse, 10.000 000 000 kHz, 200.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, width 1.000 us, edge 2.000 ns, output termination 50 Ohm
% Internal 10 MHz clock
% Acquired 2024-09-17 T 00:26:28 +1000
% Time (s), Input 1 (V), Input 2 (V), Input 3 (V), Input 4 (V)
2.3700000000e-01, -3.0418395256e-03, 9.9187083909e-01, 8.7600337793e-06, 4.0720469521e-05
2.3800000000e-01, -3.0184611860e-03, 9.9248862679e-01, 5.0643945286e-06, 4.9617378828e-05
2.3900000000e-01, -3.0194466898e-03, 9.9303311764e-01, 5.7487721676e-06, 3.7640770145e-05
2.4000000000e-01, -3.0446044112e-03, 9.9352443234e-01, 6.5015875705e-06, 4.3321104549e-05
2.4100000000e-01, -3.0413467737e-03, 9.9399870605e-01, 1.1360668807e-05, 4.0378280701e-05
2.4200000000e-01, -3.0094137139e-03, 9.9452704559e-01, 7.3912785012e-06, 4.7906434730e-05
2.4300000000e-01, -3.0052937606e-03, 9.9496586853e-01, 5.3381455842e-06, 4.5921739577e-05
2.4400000000e-01, -3.0071347364e-03, 9.9530490921e-01, 7.8703428485e-06, 4.1952349271e-05
2.4500000000e-01, -3.0324772397e-03, 9.9562287106e-01, 1.0402540113e-05, 4.6469241688e-05
2.4600000000e-01, -3.0322993015e-03, 9.9595363077e-01, 1.6288187808e-05, 4.6058615105e-05
2.4700000000e-01, -3.0348930927e-03, 9.9617256318e-01, 2.0531329170e-06, 4.6674554980e-05
2.4800000000e-01, -3.0307252330e-03, 9.9637678147e-01, 6.1593987510e-06, 5.4613335593e-05
2.4900000000e-01, -2.9866307829e-03, 9.9651735264e-01, 8.4862827237e-06, 4.2226100327e-05
2.5000000000e-01, -3.0208086013e-03, 9.9669638583e-01, 1.4987870294e-05, 4.3868606660e-05
2.5100000000e-01, -3.0243057709e-03, 9.9675168354e-01, 1.5740685697e-06, 4.4621422063e-05
2.5200000000e-01, -3.0226701084e-03, 9.9675681637e-01, 1.3550677252e-05, 4.2910477966e-05
2.5300000000e-01, -3.0449534438e-03, 9.9677536300e-01, 7.3912785012e-06, 4.1610160451e-05
2.5400000000e-01, -3.0150529855e-03, 9.9684585390e-01, 7.1175274456e-06, 4.7085181563e-05
2.5500000000e-01, -3.0319502689e-03, 9.9678213834e-01, 8.1440939041e-06, 4.8590812369e-05
2.5600000000e-01, -3.0339075889e-03, 9.9665128534e-01, 5.7487721676e-06, 4.5442675230e-05
2.5700000000e-01, -3.0172703690e-03, 9.9652905549e-01, 6.2962742788e-06, 4.0104529646e-05
2.5800000000e-01, -3.0080860213e-03, 9.9639929749e-01, 6.1593987510e-06, 4.2020787035e-05
2.5900000000e-01, -3.0019266227e-03, 9.9619542139e-01, 8.2125316681e-06, 4.9069876717e-05
2.6000000000e-01, -3.0365150677e-03, 9.9594021697e-01, 2.9428238477e-06, 3.3876693131e-05
2.6100000000e-01, -3.0201789739e-03, 9.9560514568e-01, 4.7222057091e-06, 4.2842040202e-05
2.6200000000e-01, -3.0278782221e-03, 9.9523202299e-01, 1.0950042224e-05, 4.9548941064e-05
2.6300000000e-01, -3.0189265628e-03, 9.9488141633e-01, -1.2318797502e-06, 4.3800168896e-05
2.6400000000e-01, -3.0171540248e-03, 9.9442972708e-01, 8.1440939041e-06, 4.5305799702e-05
2.6500000000e-01, -3.0026931256e-03, 9.9395463213e-01, 9.7866002378e-06, 5.4750211120e-05
2.6600000000e-01, -3.0280698478e-03, 9.9346619181e-01, 8.0756561402e-06, 3.8598898840e-05
2.6700000000e-01, -3.0530633186e-03, 9.9294250604e-01, 9.7181624739e-06, 4.5853301813e-05
2.6800000000e-01, -3.0217941050e-03, 9.9234846625e-01, 6.7753386261e-06, 4.3526417841e-05
2.6900000000e-01, -3.0266258111e-03, 9.9173882265e-01, 9.2390981266e-06, 4.7632683675e-05
2.7000000000e-01, -3.0549453570e-03, 9.9106621630e-01, 3.7640770145e-06, 4.9138314481e-05
2.7100000000e-01, -3.0420448389e-03, 9.9036555048e-01, 1.0950042224e-05, 4.1815473743e-05
2.7200000000e-01, -3.0252844309e-03, 9.8967898283e-01, 9.4444114183e-06, 4.2431413618e-05
2.7300000000e-01, -3.0253528687e-03, 9.8894861501e-01, 1.0334102349e-05, 3.7640770145e-05
2.7400000000e-01, -3.0206648820e-03, 9.8811846494e-01, 3.2850126672e-06, 4.7564245911e-05
2.7500000000e-01, -3.0139785126e-03, 9.8725341160e-01, 7.8019050846e-06, 4.2773602438e-05
2.7600000000e-01, -3.0163190841e-03, 9.8636988007e-01, 9.0337848349e-06, 4.1336409396e-05
2.7700000000e-01, -3.0002225224e-03, 9.8552494744e-01, 5.4750211120e-07, 4.5921739577e-05
2.7800000000e-01, -3.0134173230e-03, 9.8455230993e-01, 7.1859652095e-06, 4.5647988522e-05
2.7900000000e-01, -3.0363097544e-03, 9.8356762739e-01, 4.2431413618e-06, 4.4689859827e-05
2.8000000000e-01, -3.0129724775e-03, 9.8256036038e-01, 2.3953217365e-06, 4.6195490633e-05
2.8100000000e-01, -3.0111725644e-03, 9.8146323459e-01, 9.5812869461e-06, 5.0370194231e-05
2.8200000000e-01, -2.9952402533e-03, 9.8032586739e-01, 1.1292231044e-05, 3.8667336604e-05
2.8300000000e-01, -3.0201310674e-03, 9.7918412017e-01, 1.2181921974e-05, 4.7153619327e-05
2.8400000000e-01, -2.9929612759e-03, 9.7800377406e-01, 9.5812869461e-06, 5.4134271245e-05
2.8500000000e-01, -3.0043356319e-03, 9.7677962778e-01, 2.0531329170e-06, 4.5237361938e-05
2.8600000000e-01, -3.0023372493e-03, 9.7548033683e-01, 7.5965917929e-06, 4.7837996966e-05
2.8700000000e-01, -2.9981351707e-03, 9.7420650473e-01, 1.0060351293e-05, 4.6195490633e-05
2.8800000000e-01, -3.0130546028e-03, 9.7285841765e-01, 5.0643945286e-06, 4.4142357716e-05
2.8900000000e-01, -3.0116037223e-03, 9.7146557228e-01, 1.0265664585e-06, 5.1465198453e-05
2.9000000000e-01, -3.0580113688e-03, 9.6997951468e-01, 1.5809123461e-05, 4.5716426285e-05
2.9100000000e-01, -3.0214245411e-03, 9.6845862225e-01, 5.5434588759e-06, 5.1738949509e-05
2.9200000000e-01, -3.0166202102e-03, 9.6695477083e-01, 1.4371930419e-06, 3.6135139339e-05
2.9300000000e-01, -3.0323198329e-03, 9.6543627372e-01, 3.9693903062e-06, 3.9214838715e-05
2.9400000000e-01, -3.0094753079e-03, 9.6390278875e-01, 8.6231582515e-06, 4.1473284924e-05
2.9500000000e-01, -2.9871372223e-03, 9.6225152238e-01, 8.6915960154e-06, 4.7769559202e-05
2.9600000000e-01, -3.0085308668e-03, 9.6061599670e-01, 1.1360668807e-05, 3.8462023312e-05
2.9700000000e-01, -3.0205827567e-03, 9.5888842222e-01, 1.1565982099e-05, 5.0507069759e-05
2.9800000000e-01, -3.0051637289e-03, 9.5716652808e-01, 5.5434588759e-06, 4.9138314481e-05
2.9900000000e-01, -2.9855289349e-03, 9.5539446906e-01, 2.3268839726e-06, 4.9617378828e-05
3.0000000000e-01, -3.0241688954e-03, 9.5359715651e-01, 5.7487721676e-06, 3.9762340826e-05
3.0100000000e-01, -3.0267763741e-03, 9.5172634179e-01, 7.2544029734e-06, 4.3047353493e-05
3.0200000000e-01, -3.0219720432e-03, 9.4977839772e-01, 4.9275190008e-06, 4.7906434730e-05
3.0300000000e-01, -3.0386229508e-03, 9.4787398006e-01, 8.8969093071e-06, 3.7777645673e-05
3.0400000000e-01, -3.0436257512e-03, 9.4592432505e-01, 8.5547204876e-06, 5.4339584537e-05
3.0500000000e-01, -3.0530427872e-03, 9.4393887708e-01, 9.2390981266e-06, 4.5442675230e-05
3.0600000000e-01, -3.0217325111e-03, 9.4189881577e-01, 8.7600337793e-06, 4.4347671007e-05
3.0700000000e-01, -3.0449876626e-03, 9.3987661672e-01, 5.6118966398e-06, 4.8317061314e-05
3.0800000000e-01, -3.0119322235e-03, 9.3777345580e-01, 9.1022225988e-06, 4.1267971632e-05
3.0900000000e-01, -3.0288431945e-03, 9.3554334283e-01, 1.0676291168e-05, 5.2286451620e-05
3.1000000000e-01, -3.0047531023e-03, 9.3329187727e-01, 1.3140050669e-05, 5.2902391495e-05
3.1100000000e-01, -3.0132530723e-03, 9.3110104757e-01, 4.3800168896e-06, 4.2568289146e-05
3.1200000000e-01, -3.0403475824e-03, 9.2886669146e-01, 1.6425063336e-06, 4.8864563425e-05
3.1300000000e-01, -3.0345303726e-03, 9.2651229550e-01, 1.2934737377e-05, 5.0917696342e-05
3.1400000000e-01, -3.0272554385e-03, 9.2418657497e-01, 4.5853301813e-06, 5.4818648884e-05
3.1500000000e-01, -3.0195698778e-03, 9.2182649868e-01, 7.7334673207e-06, 4.5784864049e-05
3.1600000000e-01, -3.0294659782e-03, 9.1951220726e-01, 6.4331498066e-06, 4.2773602438e-05
3.1700000000e-01, -3.0218214802e-03, 9.1714692970e-01, 1.7109440975e-06, 4.7153619327e-05
3.1800000000e-01, -3.0377948538e-03, 9.1466927734e-01, 7.8703428485e-06, 4.0515156229e-05
3.1900000000e-01, -3.0330658045e-03, 9.1219641561e-01, 6.9122141539e-06, 6.0293669996e-05
3.2000000000e-01, -3.0368709440e-03, 9.0957798677e-01, 8.4862827237e-06, 5.5229275468e-05
3.2100000000e-01, -3.0051568851e-03, 9.0697961018e-01, 6.0909609871e-06, 5.0643945286e-05
3.2200000000e-01, -3.0396426734e-03, 9.0432278775e-01, 7.5281540290e-06, 4.3115791257e-05
3.2300000000e-01, -3.0268790308e-03, 9.0164851369e-01, 9.4444114183e-06, 4.7632683675e-05
3.2400000000e-01, -3.0390951713e-03, 8.9891161907e-01, 7.7334673207e-06, 4.8522374605e-05
3.2500000000e-01, -2.9889508230e-03, 8.9623857689e-01, 8.0072183763e-06, 3.9009525423e-05
3.2600000000e-01, -2.9974234180e-03, 8.9344693206e-01, 1.0744728932e-05, 4.7837996966e-05
3.2700000000e-01, -3.0045409452e-03, 8.9061846772e-01, 1.3003175141e-05, 4.7564245911e-05
3.2800000000e-01, -2.9947338139e-03, 8.8780026904e-01, 1.2729424085e-05, 4.5990177341e-05
3.2900000000e-01, -3.0054443237e-03, 8.8493443768e-01, 5.8172099315e-06, 4.5647988522e-05
3.3000000000e-01, -3.0094274014e-03, 8.8207011194e-01, 7.9387806124e-06, 4.4005482188e-05
3.3100000000e-01, -2.9897447010e-03, 8.7914268659e-01, 6.7069008622e-06, 4.6674554980e-05
3.3200000000e-01, -2.9943779375e-03, 8.7618200049e-01, 6.1593987510e-07, 4.2842040202e-05
3.3300000000e-01, -3.0242852396e-03, 8.7317368170e-01, 1.5398496878e-05, 4.5237361938e-05
3.3400000000e-01, -3.0291032580e-03, 8.7011348709e-01, 5.7487721676e-06, 5.2628640439e-05
3.3500000000e-01, -3.0442074721e-03, 8.6705671436e-01, 8.2809694320e-06, 4.2636726910e-05
3.3600000000e-01, -3.0350641871e-03, 8.6391528413e-01, 1.0539415641e-05, 4.5100486410e-05
3.3700000000e-01, -3.0157989571e-03, 8.6078049235e-01, 4.6537679452e-06, 4.7495808147e-05
3.3800000000e-01, -3.0172087750e-03, 8.5759916290e-01, 1.1839733155e-05, 4.4552984299e-05
3.3900000000e-01, -3.0242304894e-03, 8.5433871939e-01, 3.4903259589e-06, 4.3526417841e-05
3.4000000000e-01, -3.0322103324e-03, 8.5116040119e-01, 1.0813166696e-05, 4.2568289146e-05
3.4100000000e-01, -3.0237240499e-03, 8.4789325078e-01, 3.1481371394e-06, 3.9762340826e-05
3.4200000000e-01, -2.9839138037e-03, 8.4457785175e-01, 1.3687552780e-06, 4.8522374605e-05
3.4300000000e-01, -3.0156552378e-03, 8.4117704238e-01, 9.9919135295e-06, 4.5921739577e-05
3.4400000000e-01, -3.0331137109e-03, 8.3774009788e-01, 6.9806519178e-06, 3.9283276479e-05
3.4500000000e-01, -3.0220815437e-03, 8.3433949383e-01, 8.4178449598e-06, 4.3321104549e-05
3.4600000000e-01, -3.0235050491e-03, 8.3083246906e-01, 6.1593987510e-06, 4.8933001189e-05
3.4700000000e-01, -3.0450218815e-03, 8.2743056469e-01, 7.6650295568e-06, 4.1883911507e-05
3.4800000000e-01, -3.0356732832e-03, 8.2393442152e-01, 5.8856476954e-06, 4.2636726910e-05
3.4900000000e-01, -2.9962257571e-03, 8.2037079872e-01, 9.6497247100e-06, 4.3526417841e-05
3.5000000000e-01, -3.0263452162e-03, 8.1678787646e-01, 7.0490896817e-06, 4.6674554980e-05
3.5100000000e-01, -3.0302735438e-03, 8.1296419015e-01, 8.4178449598e-06, 4.7906434730e-05
3.5200000000e-01, -3.0346056541e-03, 8.0929770539e-01, 8.3494071959e-06, 5.0780820814e-05
3.5300000000e-01, -3.0226290457e-03, 8.0562020215e-01, 1.1292231044e-05, 4.6469241688e-05
3.5400000000e-01, -3.0282340985e-03, 8.0193756607e-01, 1.4919432530e-05, 4.5511112994e-05
3.5500000000e-01, -3.0080586462e-03, 7.9816308652e-01, -1.7109440975e-06, 4.9138314481e-05
3.5600000000e-01, -3.0179958093e-03, 7.9435089776e-01, 1.0402540113e-05, 4.6058615105e-05
3.5700000000e-01, -3.0433862190e-03, 7.9053487648e-01, 5.2012700564e-06, 4.7701121439e-05
3.5800000000e-01, -3.0223073883e-03, 7.8665589246e-01, 4.9959567647e-06, 4.2910477966e-05
3.5900000000e-01, -2.9829830501e-03, 7.8285780188e-01, 1.4645681475e-05, 4.3321104549e-05
3.6000000000e-01, -2.9986621415e-03, 7.7904342310e-01, 4.0378280701e-06, 4.8522374605e-05
3.6100000000e-01, -2.9939194045e-03, 7.7515088841e-01, 9.2390981266e-06, 4.5990177341e-05
3.6200000000e-01, -3.0197546597e-03, 7.7115384924e-01, 6.7069008622e-06, 4.4484546535e-05
3.6300000000e-01, -3.0269953750e-03, 7.6715092443e-01, 7.5281540290e-06, 4.4895173119e-05
3.6400000000e-01, -3.0028915952e-03, 7.6307497653e-01, 1.1771295391e-05, 4.5305799702e-05
3.6500000000e-01, -3.0149982353e-03, 7.5908697115e-01, 9.1022225988e-06, 4.1610160451e-05
3.6600000000e-01, -3.0158331760e-03, 7.5498166345e-01, 1.1360668807e-05, 4.6537679452e-05
3.6700000000e-01, -3.0380754487e-03, 7.5084583250e-01, 1.0060351293e-05, 4.8659250133e-05
3.6800000000e-01, -3.0234571427e-03, 7.4670007807e-01, 1.1292231044e-05, 4.1404847160e-05
3.6900000000e-01, -3.0385408254e-03, 7.4247377240e-01, 1.5330059114e-05, 4.1199533868e-05
3.7000000000e-01, -3.0534671014e-03, 7.3833383519e-01, 4.7222057091e-06, 4.3731731132e-05
3.7100000000e-01, -3.0292880400e-03, 7.3411895862e-01, 1.0128789057e-05, 4.9069876717e-05
3.7200000000e-01, -3.0242304894e-03, 7.2987800727e-01, 1.2250359738e-05, 3.8667336604e-05
3.7300000000e-01, -3.0175441200e-03, 7.2550538166e-01, 6.2962742788e-06, 4.3663293368e-05
3.7400000000e-01, -3.0545894807e-03, 7.2114699110e-01, 1.8478196253e-06, 4.5442675230e-05
3.7500000000e-01, -2.9840164604e-03, 7.1679469151e-01, 4.0378280701e-06, 5.3928957954e-05
3.7600000000e-01, -3.0100707164e-03, 7.1250453340e-01, 9.8550380017e-06, 4.4621422063e-05
3.7700000000e-01, -3.0170787432e-03, 7.0817967735e-01, 8.8284715432e-06, 4.6948306036e-05
3.7800000000e-01, -2.9841738672e-03, 7.0376085625e-01, 6.2278365149e-06, 4.7016743800e-05
3.7900000000e-01, -3.0010369318e-03, 6.9926983330e-01, 1.2045046446e-05, 4.7016743800e-05
3.8000000000e-01, -3.0211713214e-03, 6.9476224842e-01, 7.1859652095e-06, 4.3800168896e-05
3.8100000000e-01, -3.0122265059e-03, 6.9025425291e-01, -4.7906434730e-07, 5.2765515967e-05
3.8200000000e-01, -2.9837358655e-03, 6.8569061750e-01, 7.4597162651e-06, 4.6332366161e-05
3.8300000000e-01, -3.0287816006e-03, 6.8109933324e-01, 1.1086917752e-05, 3.9009525423e-05
3.8400000000e-01, -3.0404639266e-03, 6.7652289997e-01, 3.6272014867e-06, 3.9146400951e-05
3.8500000000e-01, -3.0347014670e-03, 6.7190820998e-01, 7.5281540290e-06, 5.2902391495e-05
3.8600000000e-01, -3.0266805613e-03, 6.6726847178e-01, 2.9428238477e-06, 4.3526417841e-05
3.8700000000e-01, -3.0182216539e-03, 6.6260354848e-01, -6.8437763900e-08, 4.3594855605e-05
3.8800000000e-01, -3.0235461118e-03, 6.5783001445e-01, 1.3071612905e-05, 5.0986134106e-05
3.8900000000e-01, -2.9925574931e-03, 6.5309528463e-01, 5.4065833481e-06, 4.6195490633e-05
3.9000000000e-01, -3.0218488553e-03, 6.4833769659e-01, 8.6231582515e-06, 4.7016743800e-05
3.9100000000e-01, -3.0201721301e-03, 6.4365758011e-01, 1.0607853405e-05, 4.6469241688e-05
3.9200000000e-01, -2.9961299443e-03, 6.3890252427e-01, 1.1018479988e-05, 4.9001438953e-05
3.9300000000e-01, -2.9985321097e-03, 6.3407040752e-01, 9.3075358905e-06, 4.3184229021e-05
3.9400000000e-01, -2.9854741847e-03, 6.2918812588e-01, 1.3961303836e-05, 4.5511112994e-05
3.9500000000e-01, -2.9838590535e-03, 6.2423809085e-01, 9.6497247100e-06, 4.5168924174e-05
3.9600000000e-01, -3.0035417539e-03, 6.1936778582e-01, 7.0490896817e-06, 5.9403979066e-05
3.9700000000e-01, -3.0136089487e-03, 6.1442069362e-01, 7.1175274456e-06, 4.2020787035e-05
3.9800000000e-01, -2.9980872642e-03, 6.0940721679e-01, 1.0744728932e-05, 4.9069876717e-05
3.9900000000e-01, -2.9599879621e-03, 6.0427479512e-01, 1.5330059114e-05, 4.2362975854e-05
4.0000000000e-01, -3.0059233880e-03, 5.9933064575e-01, 1.0265664585e-06, 4.9412065536e-05
4.0100000000e-01, -2.9931049952e-03, 5.9431436296e-01, 7.6650295568e-06, 4.4621422063e-05
4.0200000000e-01, -3.0047462585e-03, 5.8920226731e-01, 7.1859652095e-06, 4.4005482188e-05
4.0300000000e-01, -3.0179958093e-03, 5.8411515145e-01, 5.7487721676e-06, 4.4963610883e-05
4.0400000000e-01, -3.0095505894e-03, 5.7904391314e-01, 1.0197226821e-05, 4.5716426285e-05
4.0500000000e-01, -3.0120827866e-03, 5.7399649118e-01, 6.9806519178e-06, 4.7906434730e-05
4.0600000000e-01, -2.9985321097e-03, 5.6889698808e-01, 1.0813166696e-05, 4.1336409396e-05
4.0700000000e-01, -3.0402996759e-03, 5.6373082659e-01, 1.2592548558e-05, 4.3800168896e-05
4.0800000000e-01, -3.0307457643e-03, 5.5851367898e-01, 1.0676291168e-05, 5.1465198453e-05
4.0900000000e-01, -3.0191524074e-03, 5.5331186142e-01, 1.0402540113e-05, 4.2020787035e-05
4.1000000000e-01, -3.0165312411e-03, 5.4805857866e-01, 6.1593987510e-06, 4.4552984299e-05
4.1100000000e-01, -3.0301845747e-03, 5.4283178132e-01, 9.9919135295e-06, 3.8325147784e-05
4.1200000000e-01, -3.0216709171e-03, 5.3759745582e-01, 2.5321972643e-06, 4.7290494855e-05
4.1300000000e-01, -3.0167707733e-03, 5.3237428568e-01, 9.2390981266e-06, 4.9959567647e-05
4.1400000000e-01, -3.0184269672e-03, 5.2707118023e-01, 9.3075358905e-06, 4.4210795480e-05
4.1500000000e-01, -3.0072716119e-03, 5.2169642044e-01, 1.2045046446e-05, 3.8598898840e-05
4.1600000000e-01, -3.0073537372e-03, 5.1632775162e-01, 4.5853301813e-06, 4.6606117216e-05
4.1700000000e-01, -3.0385887319e-03, 5.1091637763e-01, 1.6288187808e-05, 4.4895173119e-05
4.1800000000e-01, -2.9849951204e-03, 5.0560902904e-01, 1.3619115016e-05, 4.1404847160e-05
4.1900000000e-01, -3.0081407715e-03, 5.0023105267e-01, 6.7753386261e-06, 4.2226100327e-05
4.2000000000e-01, -3.0144712645e-03, 4.9480475925e-01, 4.5853301813e-06, 4.5921739577e-05
4.2100000000e-01, -3.0055332928e-03, 4.8930030990e-01, 8.6231582515e-06, 4.2773602438e-05
4.2200000000e-01, -3.0181463723e-03, 4.8381967689e-01, 8.7600337793e-06, 4.6537679452e-05
4.2300000000e-01, -3.0038976303e-03, 4.7828566243e-01, 9.4444114183e-06, 4.3800168896e-05
4.2400000000e-01, -3.0207675386e-03, 4.7275055296e-01, 9.9919135295e-06, 4.9754254356e-05
4.2500000000e-01, -2.9913735198e-03, 4.6709560896e-01, 4.9275190008e-06, 4.2431413618e-05
4.2600000000e-01, -3.0094205577e-03, 4.6156939640e-01, 2.7375105560e-07, 5.0849258578e-05
4.2700000000e-01, -2.9938235917e-03, 4.5598439581e-01, 9.7866002378e-06, 3.9283276479e-05
4.2800000000e-01, -3.0244631778e-03, 4.5032349773e-01, 2.9428238477e-06, 4.2431413618e-05
4.2900000000e-01, -2.9987579543e-03, 4.4471249078e-01, 7.3228407373e-06, 4.9685816592e-05
4.3000000000e-01, -3.0154362369e-03, 4.3915890311e-01, 4.8590812369e-06, 3.7093268034e-05
4.3100000000e-01, -3.0023030304e-03, 4.3359477603e-01, 2.0531329170e-07, 4.3115791257e-05
4.3200000000e-01, -2.9993465191e-03, 4.2792566542e-01, 2.3953217365e-06, 4.5921739577e-05
4.3300000000e-01, -3.0163738343e-03, 4.2222171999e-01, 2.6690727921e-06, 3.7777645673e-05
4.3400000000e-01, -3.0116926914e-03, 4.1652359177e-01, 4.9959567647e-06, 4.3457980077e-05
4.3500000000e-01, -3.0334079933e-03, 4.1081198130e-01, 3.6272014867e-06, 4.0857345049e-05
4.3600000000e-01, -3.0123360063e-03, 4.0507176386e-01, 3.8325147784e-06, 4.3937044424e-05
4.3700000000e-01, -3.0430714053e-03, 3.9911117681e-01, 1.1634419863e-05, 4.8522374605e-05
4.3800000000e-01, -3.0422227770e-03, 3.9342961053e-01, 1.1360668807e-05, 4.9275190008e-05
4.3900000000e-01, -3.0138826997e-03, 3.8767707428e-01, 3.2165749033e-06, 4.9343627772e-05
4.4000000000e-01, -3.0117474416e-03, 3.8181031541e-01, 4.7906434730e-06, 4.3115791257e-05
4.4100000000e-01, -3.0327852096e-03, 3.7599769081e-01, 6.4331498066e-06, 4.4963610883e-05
4.4200000000e-01, -2.9855699976e-03, 3.7024611269e-01, 5.4750211120e-06, 4.6469241688e-05
4.4300000000e-01, -2.9799033509e-03, 3.6445573036e-01, 4.4484546535e-06, 4.4279233244e-05
4.4400000000e-01, -2.9958356619e-03, 3.5862113724e-01, 7.3228407373e-06, 4.4142357716e-05
4.4500000000e-01, -2.9839617101e-03, 3.5275430993e-01, 6.0909609871e-06, 4.6811430508e-05
4.4600000000e-01, -3.0218693866e-03, 3.4685490624e-01, 1.1702857627e-05, 4.0036091882e-05
4.4700000000e-01, -2.9951718156e-03, 3.4095474974e-01, 6.5700253344e-06, 4.7085181563e-05
4.4800000000e-01, -2.9780623751e-03, 3.3506369546e-01, 9.2390981266e-06, 5.2970829259e-05
4.4900000000e-01, -2.9735865454e-03, 3.2920699694e-01, 1.4166617127e-05, 4.2910477966e-05
4.5000000000e-01, -3.0001198658e-03, 3.2330704576e-01, 1.3208488433e-05, 4.0857345049e-05
4.5100000000e-01, -2.9897036384e-03, 3.1734214713e-01, 9.1706603627e-06, 4.7290494855e-05
4.5200000000e-01, -3.0070662986e-03, 3.1133652803e-01, 1.3208488433e-05, 4.0241405173e-05
4.5300000000e-01, -3.0053348233e-03, 3.0538121069e-01, 1.3345363961e-05, 3.6819516978e-05
4.5400000000e-01, -3.0088935869e-03, 2.9944628781e-01, 3.9009525423e-06, 4.4895173119e-05
4.5500000000e-01, -2.9830104253e-03, 2.9349808800e-01, 5.8172099315e-06, 5.1259885161e-05
4.5600000000e-01, -2.9931871205e-03, 2.8748678857e-01, 1.1360668807e-05, 4.3184229021e-05
4.5700000000e-01, -3.0026931256e-03, 2.8145057779e-01, 1.0470977877e-05, 4.8864563425e-05
4.5800000000e-01, -2.9741066724e-03, 2.7543838867e-01, 1.7793818614e-06, 4.7016743800e-05
4.5900000000e-01, -2.9911339876e-03, 2.6939362317e-01, 7.3228407373e-06, 4.8933001189e-05
4.6000000000e-01, -2.9779665622e-03, 2.6339019409e-01, 1.4440368183e-05, 4.8043310258e-05
4.6100000000e-01, -2.9840506792e-03, 2.5739662004e-01, 4.2431413618e-06, 4.5305799702e-05
4.6200000000e-01, -2.9769057769e-03, 2.5131647222e-01, 1.3003175141e-05, 4.3321104549e-05
4.6300000000e-01, -3.0051363537e-03, 2.4516015317e-01, 6.5700253344e-06, 5.3107704787e-05
4.6400000000e-01, -3.0023988433e-03, 2.3905119305e-01, -1.2318797502e-06, 4.6332366161e-05
4.6500000000e-01, -2.9663663615e-03, 2.3303133890e-01, 6.1593987510e-06, 5.2765515967e-05
4.6600000000e-01, -2.9720603833e-03, 2.2697753961e-01, 1.0881604460e-05, 4.5442675230e-05
4.6700000000e-01, -3.0320323943e-03, 2.2086242010e-01, 9.9919135295e-06, 5.7213970621e-05
4.6800000000e-01, -3.0225811393e-03, 2.1473121770e-01, 3.9693903062e-06, 4.2157662563e-05
4.6900000000e-01, -3.0082571157e-03, 2.0857441959e-01, 1.1771295391e-05, 4.7632683675e-05
4.7000000000e-01, -3.0234160800e-03, 2.0242268587e-01, 1.0813166696e-05, 4.4895173119e-05
4.7100000000e-01, -3.0222047316e-03, 1.9623454326e-01, 8.2125316681e-06, 4.6811430508e-05
4.7200000000e-01, -2.9989769552e-03, 1.9013331660e-01, 3.6956392506e-06, 5.0507069759e-05
4.7300000000e-01, -3.0118774733e-03, 1.8396926408e-01, 1.0676291168e-05, 4.4210795480e-05
4.7400000000e-01, -3.0319708003e-03, 1.7772842439e-01, 1.3755990544e-05, 4.7769559202e-05
4.7500000000e-01, -2.9738671402e-03, 1.7154028178e-01, 6.2962742788e-06, 4.6127052869e-05
4.7600000000e-01, -2.9986210788e-03, 1.6540907939e-01, 1.2045046446e-05, 4.5032048646e-05
4.7700000000e-01, -2.9863912507e-03, 1.5929772395e-01, 6.5015875705e-06, 4.0583593993e-05
4.7800000000e-01, -3.0065119528e-03, 1.5308008466e-01, 9.8550380017e-06, 4.5032048646e-05
4.7900000000e-01, -3.0055948868e-03, 1.4688434546e-01, 7.8703428485e-06, 4.9617378828e-05
4.8000000000e-01, -2.9994833946e-03, 1.4065219736e-01, 9.5128491822e-06, 3.9625465298e-05
4.8100000000e-01, -2.9882116952e-03, 1.3441984396e-01, 1.2592548558e-05, 4.3594855605e-05
4.8200000000e-01, -2.9926053995e-03, 1.2811316714e-01, 7.1859652095e-06, 4.8111748022e-05
4.8300000000e-01, -3.0214313849e-03, 1.2184481547e-01, 1.1702857627e-05, 4.2978915729e-05
4.8400000000e-01, -2.9990248616e-03, 1.1562190647e-01, -2.5321972643e-06, 4.5990177341e-05
