% Moku:Pro Data Logger
% Input 1, DC coupling, 1 MOhm impedance, 400 mVpp range
% Input 2, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 3, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 4, DC coupling, 1 MOhm impedance, 4 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode, trigger: Input 2, level: 0.000 V
% Output 1 (on) - Sine, 1.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, output termination 50 Ohm
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %, output termination 50 Ohm
% Output 3 (off) - Square, 80.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %, output termination 50 Ohm
% Output 4 (off) - Pulse, 10.000 000 000 kHz, 200.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, width 1.000 us, edge 2.000 ns, output termination 50 Ohm
% Internal 10 MHz clock
% Acquired 2024-09-17 T 00:24:43 +1000
% Time (s), Input 1 (V), Input 2 (V), Input 3 (V), Input 4 (V)
1.3055000000e+01, -3.0058412627e-03, 3.1628492055e-01, 7.3912785012e-06, 4.5990177341e-05
1.3056000000e+01, -3.0209660081e-03, 3.2224988762e-01, 7.6650295568e-06, 4.9343627772e-05
1.3057000000e+01, -2.9836400527e-03, 3.2818070424e-01, 1.3003175141e-05, 5.1533636217e-05
1.3058000000e+01, -3.0197820348e-03, 3.3404116683e-01, 1.1839733155e-05, 4.0515156229e-05
1.3059000000e+01, -3.0334558997e-03, 3.3989772848e-01, -3.4903259589e-06, 5.0780820814e-05
1.3060000000e+01, -3.0227932964e-03, 3.4580904034e-01, 1.2660986322e-05, 4.1199533868e-05
1.3061000000e+01, -3.0227385462e-03, 3.5169906805e-01, 7.1175274456e-06, 4.3184229021e-05
1.3062000000e+01, -3.0393962975e-03, 3.5758594762e-01, 6.5700253344e-06, 4.2431413618e-05
1.3063000000e+01, -3.0183790607e-03, 3.6345681276e-01, 6.5015875705e-06, 4.1541722688e-05
1.3064000000e+01, -3.0248122104e-03, 3.6921694560e-01, 6.1593987510e-06, 4.8453936841e-05
1.3065000000e+01, -3.0486011765e-03, 3.7493923235e-01, 4.4484546535e-06, 4.6811430508e-05
1.3066000000e+01, -3.0220746999e-03, 3.8075760573e-01, 8.8969093071e-06, 4.5374237466e-05
1.3067000000e+01, -3.0033022217e-03, 3.8664469061e-01, 9.3075358905e-06, 4.4005482188e-05
1.3068000000e+01, -3.0109809386e-03, 3.9242343852e-01, 6.1593987510e-07, 4.2499851382e-05
1.3069000000e+01, -3.0018581849e-03, 3.9814127682e-01, 7.8703428485e-06, 4.2431413618e-05
1.3070000000e+01, -2.9829762064e-03, 4.0403055172e-01, 9.1706603627e-06, 5.4408022301e-05
1.3071000000e+01, -3.0070252360e-03, 4.0981361121e-01, 6.7069008622e-06, 4.3868606660e-05
1.3072000000e+01, -3.0103581550e-03, 4.1552843824e-01, 8.0756561402e-06, 4.6742992744e-05
1.3073000000e+01, -3.0033159093e-03, 4.2120514544e-01, 1.0402540113e-05, 4.5168924174e-05
1.3074000000e+01, -3.0007084305e-03, 4.2689766177e-01, 1.1497544335e-05, 4.2636726910e-05
1.3075000000e+01, -3.0495798365e-03, 4.3258518214e-01, 6.5015875705e-06, 5.3860520190e-05
1.3076000000e+01, -3.0096669336e-03, 4.3818421248e-01, 1.1155355516e-05, 4.6674554980e-05
1.3077000000e+01, -3.0277960968e-03, 4.4373061418e-01, 3.0796993755e-06, 4.8590812369e-05
1.3078000000e+01, -3.0219515119e-03, 4.4934100519e-01, 5.6803344037e-06, 4.8385499078e-05
1.3079000000e+01, -3.0465822625e-03, 4.5497815536e-01, 6.2278365149e-06, 4.0446718465e-05
1.3080000000e+01, -3.0207127884e-03, 4.6057944415e-01, 6.7753386261e-06, 4.3594855605e-05
1.3081000000e+01, -3.0372884144e-03, 4.6611496424e-01, 3.8325147784e-06, 4.1267971632e-05
1.3082000000e+01, -3.0326004277e-03, 4.7172152274e-01, 3.9693903062e-06, 4.8659250133e-05
1.3083000000e+01, -3.0137595118e-03, 4.7733273500e-01, 7.3912785012e-06, 4.2362975854e-05
1.3084000000e+01, -3.0221568252e-03, 4.8281220457e-01, 9.8550380017e-06, 5.0712383050e-05
1.3085000000e+01, -3.0179615904e-03, 4.8830132386e-01, 5.1328322925e-06, 4.6948306036e-05
1.3086000000e+01, -3.0019471540e-03, 4.9378346250e-01, 5.8856476954e-06, 4.8043310258e-05
1.3087000000e+01, -3.0193987834e-03, 4.9926970740e-01, 7.5965917929e-06, 4.3731731132e-05
1.3088000000e+01, -2.9979435449e-03, 5.0466075538e-01, 8.0756561402e-06, 4.5442675230e-05
1.3089000000e+01, -2.9914967078e-03, 5.1000074878e-01, 7.9387806124e-06, 4.1952349271e-05
1.3090000000e+01, -2.9676735228e-03, 5.1534265844e-01, 7.0490896817e-06, 4.9138314481e-05
1.3091000000e+01, -3.0010027129e-03, 5.2071228540e-01, 5.6803344037e-06, 4.9617378828e-05
1.3092000000e+01, -3.0109125009e-03, 5.2611291466e-01, 3.4903259589e-06, 4.2705164674e-05
1.3093000000e+01, -2.9770563399e-03, 5.3143703051e-01, 7.9387806124e-06, 4.3115791257e-05
1.3094000000e+01, -2.9980256703e-03, 5.3664473371e-01, 1.7314754267e-05, 4.8317061314e-05
1.3095000000e+01, -3.0056496370e-03, 5.4187837483e-01, 1.0539415641e-05, 4.3868606660e-05
1.3096000000e+01, -3.0217530424e-03, 5.4715342080e-01, 4.3115791257e-06, 4.4552984299e-05
1.3097000000e+01, -3.0024262184e-03, 5.5239616414e-01, 2.3953217365e-06, 4.8043310258e-05
1.3098000000e+01, -3.0064366712e-03, 5.5755917748e-01, 9.4444114183e-06, 4.5442675230e-05
1.3099000000e+01, -3.0051295100e-03, 5.6276332193e-01, 1.2934737377e-05, 4.9959567647e-05
1.3100000000e+01, -2.9984157655e-03, 5.6797663703e-01, 7.7334673207e-06, 4.8727687897e-05
1.3101000000e+01, -3.0013859644e-03, 5.7310474712e-01, 7.5965917929e-06, 4.4621422063e-05
1.3102000000e+01, -3.0082365844e-03, 5.7816756758e-01, 1.2729424085e-05, 4.6879868272e-05
1.3103000000e+01, -2.9968896034e-03, 5.8322854022e-01, 9.5812869461e-07, 3.9899216354e-05
1.3104000000e+01, -2.9703083766e-03, 5.8833037020e-01, 7.1859652095e-06, 4.8248623550e-05
1.3105000000e+01, -2.9985457973e-03, 5.9345204714e-01, 1.3276926197e-05, 4.9480503300e-05
1.3106000000e+01, -2.9833868329e-03, 5.9847866402e-01, 7.5965917929e-06, 4.5511112994e-05
1.3107000000e+01, -2.9466494422e-03, 6.0347229390e-01, 8.3494071959e-06, 4.5853301813e-05
1.3108000000e+01, -2.9953634413e-03, 6.0854024720e-01, 7.5965917929e-06, 4.6263928397e-05
1.3109000000e+01, -3.0261672780e-03, 6.1357603474e-01, 1.3208488433e-05, 4.2705164674e-05
1.3110000000e+01, -3.0102212795e-03, 6.1852175818e-01, 1.1086917752e-05, 4.1747035979e-05
1.3111000000e+01, -3.0094821516e-03, 6.2339856480e-01, 6.7069008622e-06, 5.1807387273e-05
1.3112000000e+01, -3.0107277189e-03, 6.2831807658e-01, 1.1360668807e-05, 4.7290494855e-05
1.3113000000e+01, -3.0142385761e-03, 6.3317346218e-01, 8.6231582515e-06, 4.3937044424e-05
1.3114000000e+01, -2.9931597454e-03, 6.3799654516e-01, 1.2181921974e-05, 4.8659250133e-05
1.3115000000e+01, -3.0164833347e-03, 6.4273202779e-01, 1.0265664585e-05, 4.2362975854e-05
1.3116000000e+01, -2.9811762932e-03, 6.4747524389e-01, 9.1022225988e-06, 4.1952349271e-05
1.3117000000e+01, -2.9834484269e-03, 6.5223221599e-01, 6.3647120427e-06, 4.3937044424e-05
1.3118000000e+01, -3.0091194315e-03, 6.5693478006e-01, 3.5587637228e-06, 4.3115791257e-05
1.3119000000e+01, -3.0000582718e-03, 6.6172631322e-01, 1.1702857627e-05, 4.2705164674e-05
1.3120000000e+01, -2.9889097603e-03, 6.6638897808e-01, 1.1565982099e-05, 5.1670511745e-05
1.3121000000e+01, -2.9959451623e-03, 6.7103761319e-01, 3.0796993755e-06, 4.8727687897e-05
1.3122000000e+01, -2.9953771289e-03, 6.7565134504e-01, 5.0643945286e-06, 3.8667336604e-05
1.3123000000e+01, -3.0085650856e-03, 6.8027417912e-01, 9.4444114183e-06, 4.6332366161e-05
1.3124000000e+01, -3.0110835953e-03, 6.8483309232e-01, 1.2592548558e-05, 4.8864563425e-05
1.3125000000e+01, -3.0200489421e-03, 6.8939227928e-01, 8.5547204876e-06, 4.5305799702e-05
1.3126000000e+01, -3.0046846645e-03, 6.9390718700e-01, 9.5128491822e-06, 4.9069876717e-05
1.3127000000e+01, -2.9965816335e-03, 6.9842668005e-01, 6.0225232232e-06, 4.9138314481e-05
1.3128000000e+01, -2.9978614196e-03, 7.0286938593e-01, 3.6272014867e-06, 4.2157662563e-05
1.3129000000e+01, -3.0063408584e-03, 7.0729751457e-01, 1.0265664585e-05, 4.4484546535e-05
1.3130000000e+01, -2.9945490319e-03, 7.1165303074e-01, 3.0796993755e-06, 4.6879868272e-05
1.3131000000e+01, -3.0131093530e-03, 7.1593867196e-01, 1.0265664585e-05, 3.8188272256e-05
1.3132000000e+01, -3.0376169157e-03, 7.2027420430e-01, 6.7069008622e-06, 5.0164880939e-05
1.3133000000e+01, -3.0209591644e-03, 7.2459557002e-01, 7.2544029734e-06, 5.1807387273e-05
1.3134000000e+01, -2.9840233041e-03, 7.2891549856e-01, 3.7640770145e-06, 3.5587637228e-05
1.3135000000e+01, -3.0033980346e-03, 7.3321564858e-01, 5.2697078203e-06, 4.4210795480e-05
1.3136000000e+01, -2.9992233311e-03, 7.3740910412e-01, 5.0643945286e-06, 4.7358932619e-05
1.3137000000e+01, -2.9998734898e-03, 7.4156389233e-01, 7.4597162651e-06, 4.7085181563e-05
1.3138000000e+01, -3.0079286144e-03, 7.4582031062e-01, 4.7222057091e-06, 4.1199533868e-05
1.3139000000e+01, -3.0072784557e-03, 7.5001369773e-01, 1.0676291168e-05, 4.6469241688e-05
1.3140000000e+01, -2.9894777938e-03, 7.5412605452e-01, 6.0909609871e-06, 4.9617378828e-05
1.3141000000e+01, -3.0127876956e-03, 7.5821822218e-01, 1.0265664585e-06, 4.5716426285e-05
1.3142000000e+01, -3.0492855541e-03, 7.6222183136e-01, 1.3687552780e-06, 4.6195490633e-05
1.3143000000e+01, -3.0346946232e-03, 7.6631680497e-01, 1.5945998989e-05, 5.2970829259e-05
1.3144000000e+01, -3.0281451294e-03, 7.7031179100e-01, 8.7600337793e-06, 4.5990177341e-05
1.3145000000e+01, -3.0335448688e-03, 7.7428077068e-01, 7.0490896817e-06, 4.6537679452e-05
1.3146000000e+01, -3.0287405379e-03, 7.7820629238e-01, 4.5853301813e-06, 4.7564245911e-05
1.3147000000e+01, -3.0076001132e-03, 7.8205146814e-01, 9.8550380017e-06, 4.8659250133e-05
1.3148000000e+01, -3.0327646783e-03, 7.8588630980e-01, 1.1223793280e-05, 4.3800168896e-05
1.3149000000e+01, -3.0383012933e-03, 7.8975667067e-01, 7.0490896817e-06, 4.5647988522e-05
1.3150000000e+01, -3.0287200066e-03, 7.9355346093e-01, 5.8856476954e-06, 4.9685816592e-05
1.3151000000e+01, -3.0293906966e-03, 7.9739028729e-01, 7.2544029734e-06, 5.3244580315e-05
1.3152000000e+01, -3.0335517126e-03, 8.0114752053e-01, 6.9122141539e-06, 4.2020787035e-05
1.3153000000e+01, -2.9700688444e-03, 8.0488223774e-01, 8.8284715432e-06, 4.0925782812e-05
1.3154000000e+01, -3.0223963574e-03, 8.0850444327e-01, 1.0881604460e-05, 4.5579550758e-05
1.3155000000e+01, -3.0187554684e-03, 8.1214122604e-01, 1.2318797502e-05, 4.3800168896e-05
1.3156000000e+01, -3.0138758560e-03, 8.1598010553e-01, 1.5193183586e-05, 4.5237361938e-05
1.3157000000e+01, -2.9746610183e-03, 8.1954242802e-01, 1.4508805947e-05, 4.5853301813e-05
1.3158000000e+01, -3.0016665592e-03, 8.2311535836e-01, 7.3228407373e-06, 3.7367019090e-05
1.3159000000e+01, -3.0280835354e-03, 8.2663258036e-01, 1.4371930419e-06, 4.7427370383e-05
1.3160000000e+01, -3.0132256972e-03, 8.3010258030e-01, 1.1155355516e-05, 4.7427370383e-05
1.3161000000e+01, -3.0094068701e-03, 8.3358414623e-01, 6.0225232232e-06, 4.4621422063e-05
1.3162000000e+01, -3.0081613028e-03, 8.3703012452e-01, 1.1086917752e-05, 4.3594855605e-05
1.3163000000e+01, -3.0448370996e-03, 8.4043586140e-01, 1.1018479988e-05, 5.0643945286e-05
1.3164000000e+01, -3.0175441200e-03, 8.4381401786e-01, 8.0756561402e-06, 3.8941087659e-05
1.3165000000e+01, -3.0026931256e-03, 8.4708931237e-01, 8.8284715432e-06, 5.1054571870e-05
1.3166000000e+01, -3.0071210489e-03, 8.5031553700e-01, 6.3647120427e-06, 3.8530461076e-05
1.3167000000e+01, -3.0060465760e-03, 8.5352006685e-01, 5.7487721676e-06, 4.7906434730e-05
1.3168000000e+01, -3.0340786834e-03, 8.5679570355e-01, 8.0756561402e-06, 4.4895173119e-05
1.3169000000e+01, -3.0168323673e-03, 8.6001932754e-01, 2.7375105560e-06, 4.1404847160e-05
1.3170000000e+01, -3.0327920534e-03, 8.6313406705e-01, 6.2962742788e-06, 4.5305799702e-05
1.3171000000e+01, -2.9953360662e-03, 8.6635146321e-01, 5.5434588759e-06, 4.8796125661e-05
1.3172000000e+01, -3.0145465460e-03, 8.6945306267e-01, 2.7375105560e-06, 4.8727687897e-05
1.3173000000e+01, -3.0053553546e-03, 8.7252632889e-01, 1.3550677252e-05, 5.2354889384e-05
1.3174000000e+01, -2.9814432005e-03, 8.7550515100e-01, 8.5547204876e-06, 4.7837996966e-05
1.3175000000e+01, -3.0567384264e-03, 8.7845064392e-01, 5.9540854593e-06, 4.8317061314e-05
1.3176000000e+01, -3.0281861920e-03, 8.8137779552e-01, 9.2390981266e-06, 4.7564245911e-05
1.3177000000e+01, -3.0069088918e-03, 8.8428681112e-01, 7.7334673207e-06, 4.3868606660e-05
1.3178000000e+01, -3.0340581520e-03, 8.8720814551e-01, 2.5321972643e-06, 4.3184229021e-05
1.3179000000e+01, -3.0141496070e-03, 8.9005467742e-01, 6.4331498066e-06, 4.1404847160e-05
1.3180000000e+01, -3.0257498077e-03, 8.9288793241e-01, 9.3759736544e-06, 3.5724512756e-05
1.3181000000e+01, -3.0386913885e-03, 8.9569545480e-01, 3.5587637228e-06, 5.0712383050e-05
1.3182000000e+01, -3.0693035995e-03, 8.9839190269e-01, 6.7069008622e-06, 4.7016743800e-05
1.3183000000e+01, -3.0071963304e-03, 9.0111675226e-01, 6.2962742788e-06, 4.5511112994e-05
1.3184000000e+01, -2.9839959290e-03, 9.0376105059e-01, 2.4637595004e-06, 4.9891129883e-05
1.3185000000e+01, -2.9930160261e-03, 9.0641520395e-01, 1.2524110794e-05, 4.9548941064e-05
1.3186000000e+01, -3.0075385192e-03, 9.0905272693e-01, 4.9275190008e-06, 4.7085181563e-05
1.3187000000e+01, -3.0001335533e-03, 9.1164816069e-01, 8.7600337793e-06, 4.1747035979e-05
1.3188000000e+01, -3.0415383994e-03, 9.1417118729e-01, 1.2592548558e-05, 5.0986134106e-05
1.3189000000e+01, -3.0298081670e-03, 9.1667053443e-01, 1.3140050669e-05, 4.5647988522e-05
1.3190000000e+01, -3.0117885042e-03, 9.1903984981e-01, 2.8743860838e-06, 4.3937044424e-05
1.3191000000e+01, -2.9979435449e-03, 9.2142914903e-01, 4.7906434730e-06, 5.2286451620e-05
1.3192000000e+01, -3.0159426764e-03, 9.2374193482e-01, 2.6006350282e-06, 4.1610160451e-05
1.3193000000e+01, -3.0250312112e-03, 9.2611227677e-01, 9.9919135295e-06, 4.1199533868e-05
1.3194000000e+01, -2.9940083736e-03, 9.2841137501e-01, -2.5321972643e-06, 4.2089224799e-05
1.3195000000e+01, -3.0283435989e-03, 9.3064874239e-01, 8.8969093071e-06, 4.6195490633e-05
1.3196000000e+01, -3.0330794920e-03, 9.3284744243e-01, 1.2524110794e-05, 4.4005482188e-05
1.3197000000e+01, -3.0186322804e-03, 9.3511122679e-01, 1.8478196253e-06, 4.5921739577e-05
1.3198000000e+01, -3.0058960129e-03, 9.3728775299e-01, 1.0265664585e-05, 4.6195490633e-05
1.3199000000e+01, -3.0231286414e-03, 9.3943690409e-01, 1.1292231044e-05, 5.0301756467e-05
1.3200000000e+01, -3.0066214532e-03, 9.4150399831e-01, 1.0197226821e-05, 4.2020787035e-05
1.3201000000e+01, -3.0292675087e-03, 9.4354050085e-01, 7.5281540290e-07, 4.6948306036e-05
1.3202000000e+01, -3.0129177273e-03, 9.4550637562e-01, 1.1018479988e-05, 4.9891129883e-05
1.3203000000e+01, -3.0095916521e-03, 9.4742133269e-01, 6.2278365149e-06, 3.7298581326e-05
1.3204000000e+01, -3.0216914484e-03, 9.4935223576e-01, 1.1702857627e-05, 4.4416108771e-05
1.3205000000e+01, -3.0113299712e-03, 9.5123379521e-01, 3.7640770145e-06, 5.2149576092e-05
1.3206000000e+01, -2.9912366443e-03, 9.5310556805e-01, 1.1839733155e-05, 5.1533636217e-05
1.3207000000e+01, -2.9888686977e-03, 9.5490609718e-01, 1.9162573892e-06, 4.5374237466e-05
1.3208000000e+01, -3.0101254666e-03, 9.5668479466e-01, 9.9234757656e-06, 4.9412065536e-05
1.3209000000e+01, -3.0063682335e-03, 9.5843994956e-01, 8.9653470710e-06, 2.9565114005e-05
1.3210000000e+01, -3.0136157925e-03, 9.6014856677e-01, 1.3345363961e-05, 4.6127052869e-05
1.3211000000e+01, -3.0299792614e-03, 9.6181249412e-01, 8.9653470710e-06, 4.5374237466e-05
1.3212000000e+01, -3.0153130490e-03, 9.6346923551e-01, 8.7600337793e-06, 4.7837996966e-05
1.3213000000e+01, -2.9799854762e-03, 9.6504494659e-01, 4.0378280701e-06, 4.0036091882e-05
1.3214000000e+01, -2.9932281831e-03, 9.6655872149e-01, 1.9846951531e-06, 4.0994220576e-05
1.3215000000e+01, -3.0016734030e-03, 9.6807803985e-01, 1.1018479988e-05, 4.2499851382e-05
1.3216000000e+01, -3.0294249155e-03, 9.6962952395e-01, 7.9387806124e-06, 3.7982958965e-05
1.3217000000e+01, -3.0071963304e-03, 9.7108923302e-01, 3.3534504311e-06, 3.9693903062e-05
1.3218000000e+01, -3.0264136540e-03, 9.7249419188e-01, 4.7222057091e-06, 5.0028005411e-05
1.3219000000e+01, -3.0212945094e-03, 9.7388731100e-01, 2.3953217365e-06, 4.9685816592e-05
1.3220000000e+01, -3.0082434281e-03, 9.7522971774e-01, 9.0337848349e-06, 3.8667336604e-05
1.3221000000e+01, -2.9902442967e-03, 9.7651668989e-01, 7.2544029734e-06, 5.0780820814e-05
1.3222000000e+01, -3.0335174937e-03, 9.7781509114e-01, 7.3228407373e-06, 4.7701121439e-05
1.3223000000e+01, -3.0098174967e-03, 9.7904957153e-01, 9.6497247100e-06, 4.4484546535e-05
1.3224000000e+01, -3.0066625158e-03, 9.8019686220e-01, 2.9428238477e-06, 4.9822692120e-05
1.3225000000e+01, -3.0325251462e-03, 9.8124957189e-01, 7.8019050846e-06, 4.2499851382e-05
1.3226000000e+01, -3.0276044711e-03, 9.8231891195e-01, 4.9275190008e-06, 4.0583593993e-05
1.3227000000e+01, -3.0241278327e-03, 9.8336881568e-01, 1.3482239488e-05, 5.0780820814e-05
1.3228000000e+01, -3.0584083078e-03, 9.8440790625e-01, 9.5128491822e-06, 4.7701121439e-05
1.3229000000e+01, -3.0508527788e-03, 9.8536630870e-01, 6.1593987510e-06, 4.3457980077e-05
1.3230000000e+01, -3.0252912747e-03, 9.8628296411e-01, 6.7753386261e-06, 4.5442675230e-05
1.3231000000e+01, -3.0269748436e-03, 9.8717491348e-01, 1.7109440975e-06, 4.8385499078e-05
1.3232000000e+01, -3.0337433383e-03, 9.8807801822e-01, 1.0265664585e-05, 4.5305799702e-05
1.3233000000e+01, -3.0227727650e-03, 9.8888188819e-01, 1.0265664585e-05, 4.0857345049e-05
1.3234000000e+01, -3.0241757392e-03, 9.8958405965e-01, 9.9234757656e-06, 5.5913653107e-05
1.3235000000e+01, -2.9999898340e-03, 9.9029978178e-01, 7.3912785012e-06, 4.1404847160e-05
1.3236000000e+01, -3.0034527848e-03, 9.9104500060e-01, 1.0676291168e-05, 4.1883911507e-05
1.3237000000e+01, -3.0252502120e-03, 9.9173711170e-01, 1.4714119239e-05, 4.1952349271e-05
1.3238000000e+01, -3.0025699377e-03, 9.9237495166e-01, 9.9919135295e-06, 4.3937044424e-05
1.3239000000e+01, -3.0231012663e-03, 9.9297959931e-01, 1.2318797502e-06, 4.2020787035e-05
1.3240000000e+01, -3.0031585024e-03, 9.9348987127e-01, 1.0470977877e-05, 3.7230143562e-05
1.3241000000e+01, -2.9970880729e-03, 9.9396489779e-01, 1.4098179363e-05, 4.6058615105e-05
1.3242000000e+01, -3.0380549173e-03, 9.9440515793e-01, 6.9122141539e-06, 4.7701121439e-05
1.3243000000e+01, -3.0412920235e-03, 9.9488264821e-01, 8.2809694320e-06, 4.2294538090e-05
1.3244000000e+01, -3.0367203810e-03, 9.9527164846e-01, 4.6537679452e-06, 4.4347671007e-05
1.3245000000e+01, -3.0376442908e-03, 9.9559200563e-01, -1.5056308058e-06, 4.4963610883e-05
1.3246000000e+01, -3.0211850090e-03, 9.9588430332e-01, 8.0756561402e-06, 4.6674554980e-05
1.3247000000e+01, -3.0136568551e-03, 9.9613143208e-01, 5.5434588759e-06, 3.6819516978e-05
1.3248000000e+01, -3.0232176105e-03, 9.9637876616e-01, 8.5547204876e-06, 3.9693903062e-05
1.3249000000e+01, -3.0245453031e-03, 9.9661398676e-01, 5.6118966398e-06, 3.8872649895e-05
1.3250000000e+01, -3.0012080262e-03, 9.9674826165e-01, 1.1634419863e-05, 3.9625465298e-05
1.3251000000e+01, -3.0304172631e-03, 9.9682812852e-01, 8.6231582515e-06, 4.4210795480e-05
1.3252000000e+01, -3.0227453899e-03, 9.9695562808e-01, 8.0756561402e-06, 4.4210795480e-05
1.3253000000e+01, -3.0166202102e-03, 9.9690498413e-01, 9.9234757656e-06, 4.5511112994e-05
1.3254000000e+01, -3.0356801270e-03, 9.9693468612e-01, 4.5168924174e-06, 5.2149576092e-05
1.3255000000e+01, -3.0040687247e-03, 9.9687966216e-01, 1.0402540113e-05, 4.6948306036e-05
1.3256000000e+01, -2.9944053126e-03, 9.9679254088e-01, 1.3687552780e-05, 4.6332366161e-05
1.3257000000e+01, -2.9794105990e-03, 9.9662048835e-01, 4.8590812369e-06, 4.7358932619e-05
1.3258000000e+01, -3.0096806212e-03, 9.9645876991e-01, 1.6425063336e-06, 4.1267971632e-05
1.3259000000e+01, -3.0265642171e-03, 9.9625167724e-01, 1.3687552780e-05, 4.1404847160e-05
1.3260000000e+01, -3.0091536504e-03, 9.9601002349e-01, 6.9806519178e-06, 5.0438631995e-05
1.3261000000e+01, -3.0398753618e-03, 9.9569500446e-01, 2.7375105560e-06, 3.9009525423e-05
1.3262000000e+01, -3.0097079963e-03, 9.9534309748e-01, 1.5740685697e-06, 4.4552984299e-05
1.3263000000e+01, -3.0171745561e-03, 9.9501685466e-01, 1.1565982099e-05, 4.5032048646e-05
1.3264000000e+01, -3.0031379711e-03, 9.9460588589e-01, 9.0337848349e-06, 4.7837996966e-05
1.3265000000e+01, -3.0329083976e-03, 9.9411073867e-01, 4.9959567647e-06, 3.5656074992e-05
1.3266000000e+01, -3.0028505325e-03, 9.9364467750e-01, 1.3345363961e-05, 4.7564245911e-05
1.3267000000e+01, -2.9870140343e-03, 9.9311866484e-01, 9.7181624739e-06, 4.7290494855e-05
1.3268000000e+01, -3.0049105091e-03, 9.9253961292e-01, 1.2387235266e-05, 4.8180185786e-05
1.3269000000e+01, -3.0298150108e-03, 9.9196507789e-01, 5.6118966398e-06, 4.5511112994e-05
1.3270000000e+01, -3.0039934431e-03, 9.9132477417e-01, 5.6803344037e-06, 4.7906434730e-05
1.3271000000e+01, -3.0014817773e-03, 9.9068447046e-01, 5.4065833481e-06, 4.8043310258e-05
1.3272000000e+01, -3.0529264430e-03, 9.8997312834e-01, 1.1360668807e-05, 4.2978915729e-05
1.3273000000e+01, -3.0212260716e-03, 9.8922175013e-01, 4.6537679452e-06, 4.9548941064e-05
1.3274000000e+01, -3.0114326279e-03, 9.8851068176e-01, 6.0909609871e-06, 3.9420152007e-05
1.3275000000e+01, -3.0351600000e-03, 9.8762379678e-01, 1.0744728932e-05, 5.1123009634e-05
1.3276000000e+01, -3.0192345327e-03, 9.8674888840e-01, 4.2431413618e-06, 4.5374237466e-05
1.3277000000e+01, -3.0496756493e-03, 9.8579794568e-01, 6.8437763900e-08, 4.4689859827e-05
1.3278000000e+01, -3.0515166251e-03, 9.8495308148e-01, 8.0072183763e-06, 3.7572332381e-05
1.3279000000e+01, -3.0094137139e-03, 9.8398797213e-01, 9.9234757656e-06, 5.7693034968e-05
1.3280000000e+01, -3.0295686348e-03, 9.8296824945e-01, 4.7222057091e-06, 4.3115791257e-05
1.3281000000e+01, -3.0326962406e-03, 9.8189268155e-01, 7.5965917929e-06, 4.4758297591e-05
1.3282000000e+01, -3.0366587870e-03, 9.8081396552e-01, 8.0756561402e-06, 4.8727687897e-05
1.3283000000e+01, -2.9963557889e-03, 9.7969801934e-01, 9.3759736544e-06, 4.3389542313e-05
1.3284000000e+01, -3.0087361800e-03, 9.7847503650e-01, 4.0378280701e-06, 4.1883911507e-05
1.3285000000e+01, -2.9912640194e-03, 9.7727135311e-01, 1.2045046446e-05, 5.2354889384e-05
1.3286000000e+01, -2.9853030903e-03, 9.7597178841e-01, 3.5587637228e-06, 4.9275190008e-05
1.3287000000e+01, -3.0229780783e-03, 9.7470931698e-01, 1.1976608683e-05, 3.9899216354e-05
1.3288000000e+01, -3.0361318162e-03, 9.7335548113e-01, 1.3003175141e-06, 4.2568289146e-05
1.3289000000e+01, -3.0014544021e-03, 9.7194689508e-01, 1.2797861849e-05, 4.4895173119e-05
1.3290000000e+01, -3.0096464023e-03, 9.7051907801e-01, 1.0813166696e-05, 4.3184229021e-05
1.3291000000e+01, -3.0149571726e-03, 9.6899832246e-01, 8.9653470710e-06, 4.0720469521e-05
1.3292000000e+01, -3.0317038930e-03, 9.6741535698e-01, 6.2278365149e-06, 4.9891129883e-05
1.3293000000e+01, -3.0186596555e-03, 9.6597378392e-01, 1.1839733155e-05, 4.4416108771e-05
1.3294000000e+01, -3.0298423859e-03, 9.6445692932e-01, 5.4750211120e-06, 4.4963610883e-05
1.3295000000e+01, -3.0532960070e-03, 9.6286007098e-01, 1.2797861849e-05, 4.9754254356e-05
1.3296000000e+01, -3.0140811693e-03, 9.6118909453e-01, 1.0539415641e-05, 4.6058615105e-05
1.3297000000e+01, -3.0312453600e-03, 9.5949868176e-01, 1.0197226821e-05, 4.4963610883e-05
1.3298000000e+01, -3.0487517396e-03, 9.5779512894e-01, 1.3208488433e-05, 4.7427370383e-05
1.3299000000e+01, -3.0727323314e-03, 9.5602300149e-01, 2.3953217365e-06, 4.5579550758e-05
1.3300000000e+01, -3.0103992177e-03, 9.5424683620e-01, 1.0607853405e-05, 4.3047353493e-05
1.3301000000e+01, -3.0295207284e-03, 9.5244199549e-01, 1.4371930419e-05, 5.2354889384e-05
1.3302000000e+01, -3.0079970522e-03, 9.5054565349e-01, 5.5434588759e-06, 4.5647988522e-05
